ProductID,link,originalPrice
99431010,https://www.ikea.com/pl/pl/p/smastad-szafa-z-elementem-wysuwanym-bialy-szary-z-drazkiem-na-ubrania-s99431010/,780
19390320,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-bladorozowy-s19390320/,464
49390328,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-szary-s49390328/,464
59390318,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-bladoturkusowy-s59390318/,464
09390330,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-zielony-s09390330/,464
39390338,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-powierzchnia-tablicowa-s39390338/,464
49390333,https://www.ikea.com/pl/pl/p/smastad-szafa-bialy-brzoza-s49390333/,464
89102095,https://www.ikea.com/pl/pl/p/trofast-regal-jasna-sosna-bejcowana-na-bialo-bialy-s89102095/,549
49329374,https://www.ikea.com/pl/pl/p/trofast-regal-jasna-sosna-bejcowana-na-bialo-turkusowy-s49329374/,549
89335561,https://www.ikea.com/pl/pl/p/trofast-regal-jasna-sosna-bejcowana-na-bialo-rozowy-s89335561/,549
99335565,https://www.ikea.com/pl/pl/p/trofast-regal-jasna-sosna-bejcowana-na-bialo-pomaranczowy-s99335565/,549
70441769,https://www.ikea.com/pl/pl/p/oerfjaell-dzieciece-krzeslo-biurowe-bialy-vissle-rozowy-70441769/,199
60441779,https://www.ikea.com/pl/pl/p/oerfjaell-dzieciece-krzeslo-biurowe-bialy-vissle-niebieski-zielony-60441779/,199
10494020,https://www.ikea.com/pl/pl/p/sundvik-krzeselko-dzieciece-szary-10494020/,99.99
60494032,https://www.ikea.com/pl/pl/p/sundvik-stolik-dzieciecy-szary-60494032/,199
20351742,https://www.ikea.com/pl/pl/p/micke-biurko-imit-debu-20351742/,249
20244747,https://www.ikea.com/pl/pl/p/micke-biurko-czarnobraz-20244747/,249
99430845,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-3-szufladami-s99430845/,900
69430856,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-powierzchnia-tablicowa-z-3-szufladami-s69430856/,900
39430853,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-z-3-szufladami-s39430853/,900
99430831,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-3-szufladami-s99430831/,900
59430828,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladoturkusowy-z-3-szufladami-s59430828/,900
69430842,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-z-3-szufladami-s69430842/,900
99228476,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-bialy-s99228476/,299
59335893,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-rozowy-s59335893/,299
49329468,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-turkusowy-s49329468/,299
29335899,https://www.ikea.com/pl/pl/p/trofast-regal-z-pojemnikami-bialy-pomaranczowy-s29335899/,299
50308667,https://www.ikea.com/pl/pl/p/vimund-dzieciece-krzeslo-biurowe-jaskrawozielony-50308667/,299
30424352,https://www.ikea.com/pl/pl/p/vimund-dzieciece-krzeslo-biurowe-jasnoturkusowy-30424352/,279
09430133,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-s09430133/,554
59430178,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-powierzchnia-tablicowa-s59430178/,554
89428273,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bialy-s89428273/,554
19430137,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-zielony-s19430137/,554
59430140,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-s59430140/,554
69430154,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-brzoza-s69430154/,554
59430456,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-bladorozowy-z-2-drazkami-na-ubrania-s59430456/,630
19430444,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-korek-z-2-drazkami-na-ubrania-s19430444/,780
89430474,https://www.ikea.com/pl/pl/p/smastad-platsa-szafa-bialy-szary-z-2-drazkami-na-ubrania-s89430474/,630
